text,sentiment
"Lucu, aneh, sederhana, jujur.",1
Eew... Lokasi ini membutuhkan perombakan total.,0
Aku sampai di rumah untuk melihat sayap terkering yang pernah ada!,0
Kami menunggu satu jam untuk sarapan apa yang bisa saya lakukan 100 kali lebih baik di rumah.,0
Suasana luar biasa.,1
Piring Veggitarian keluar dari dunia ini!,1
"Terakhir, tongkat mozzarella, itu adalah yang terbaik yang kami pesan.",1
"Tidak, aku akan makan kentang yang kutemukan ada rambut orang asing di dalamnya.",0
Turun tangan ke restoran Italia favorit saya!,1
Kami segera disambut dan duduk.,1
tempat ini bagus.,1
Bakat bartender benar-benar luar biasa!,1
"Prasmanan terbaik di kota, untuk harga yang tidak bisa Anda kalahkan.",1
"Belum lagi kombinasi pir, almond, dan bacon adalah pemenang besar!",1
"Saya akan mengatakan itu akan menjadi keputusan yang paling sulit ... Sejujurnya, semua hidangan M rasanya seperti yang seharusnya (luar biasa).",1
"Ini seperti pesta yang sangat seksi di mulut Anda, di mana Anda menggoda orang terpanas di pesta itu.",1
"Mall yang paling banyak pengunjungnya di Bandung. Kuliner dan tempat belanjanya cukup lengkap, tempat parkir luas. Di lantai paling atas terdapat tempat hiburan yang menurut saya sangat inovatif yaitu ada air terjun (curug langit), mini zoo, ice skating, taman tumbuhan dengan pepohonan.  Namun sangat disayangkan, mall megah dan besar terdapat kekurangan yang fatal : - toilet sedikit dan kondisinya kumuh - sampah kurang terurus dan banyak berserakan. - banyak bagian bangunan tidak terawat, kondisi berantakan, berlumut, taman tidak terawat. - tempat parkir seperti seadanya, tidak teratur, tempat bayar parkir di tanjakan, ini kan sangat BAHAYA...!!  Semoga pihak manajemen mall bisa memperbaiki kekurangannya.",0
"Salah satu Mall tertua yang ada di Kota Semarang selain Sri Ratu, terletak di Simpang Lima, Plasa Simpang Lima sekarang dikenal sebagai pusat handphone dan Laptop/Komputer. Di Lantai dasar dan lantai 1, tenant jual beli/aksesoris handphone, service center Vivo ada di lantai dasar dekat parkir, di lantai 1 service center Samsung ada di lantai 1. Di lantai 2 terdapat tenant Massage/kamera/handphone, dan terdapat jalan tembus ke jembatan sambung ke Citraland mall, yang jadi tempat kuliner. Lantai 3 terdapat tenant butik, Matahari departement store, di lantai 4 terdapat tenant makanan seperti Bakso Kumis yang legend, namun sekarang sudah pindah ke lantai 1, lebih mudah untuk aksesnya, Bakmi Bandung (sering diajak nyokap ke sini dulu waktu kecil) tenant lawas juga cuma sayangnya sekarang sudah tutup, dan Timezone arena bermain juga masih ada, di Lantai 5 tempat jual beli laptop, komputer & printer juga tempat service laptop.  Plaza ini sudah tidak seramai dahulu, imbas dari tren belanja online, ditambah lagi dengan pandemi Covid 19, menjadikan banyak tenant yang tutup seperti Pizza Hut, CFC fried chicken, Tong Tji tea cafe, dan lain sebagainya, apabila ingin masuk, scan QR Peduli Lindungi dulu di pintu masuk. Lift masih bisa di akses, sedang eskalator naik saja yang berfungsi, yang eskalator turun tidak difungsikan, mushola terdapat di lantai 5. Oiya, Bank Jateng juga masih ada di lantai dasar, Service Center Vivo & Samsung.",1
"Kemudian, seolah-olah saya belum cukup menyia-nyiakan hidup saya di sana, mereka menuangkan garam ke luka dengan menarik waktu yang diperlukan untuk membawa cek.",0
Setiap orang diperlakukan sama istimewanya.,1
Benar-benar kecewa!,0
Saya sangat kecewa!!,0
Tempat ini tidak memiliki gaya!!,0
Hidangan kerang juga cukup mengerikan untuk nilainya.,0
Hanya Pro: Area tempat duduk besar / Area bar yang bagus / Menu minuman sederhana yang luar biasa / Pizza oven batu bata TERBAIK dengan adonan buatan sendiri!,1
Sulit untuk menilai apakah sisi-sisi ini bagus karena kami merasa jijik dengan styrofoam yang meleleh dan tidak mau memakannya karena takut sakit.,0
Kamar mandi bersih dan tempat itu sendiri dihias dengan baik.,1
"Wow, weekend kali ini ramai sekali ya suasananya. Tampak dari parkiran dalam gedung dan taman parkirnya hampir penuh.  Pengunjung juga semakin malam semakin bertambah banyak. Apalagi bagian foodcourt di dalam Mall dan dibagian luar penuh dengan pengunjung juga. Ada Live music juga dibagian foodcourt outdoor, dan Alhamdulillahnya malam cerah dan terang sehingga memang pengunjung sangat enjoy menikmati hiburan jalan-jaln di Mall.  Tampak pula tenant yang berada di Mall antusias menjajakan dagangannya, karena pengunjung yang berlimpah. Walau demikian pelayanan keamanan dan kebersihan sangat terjaga. Good job, sehingga pengunjung merasakan kenyamanan.  Oya, walau kondisi pandemi Cov19 sudah agak longgar, namun dari pihak pengelola tetap memaksimalkan aturan ketat terhadap prokes. Dan pengunjung pun terlihat selalu menjaga prokes.",1
"Mall nya sendiri sepiii banget, walau bangunan luarnya terkesan prestige. Banyak spot kosong, mungkin dampak luas pandemi. Tapi masih bisa ditemui bbrp tenant yg bs di kunjungi seperti tour le jours, hush puppies, starbucks, ada farmer's market juga for groceries shopping. Kelebihan utamanya, ini mall literally have baywalk behind, with bay view yang ala ala Marina Bay Sands nya SG. Kabarnya saat weekend, banyak acara jg dilakukan di sini. Ada tempat duduk2 dan juga beanbags plus meja2, bisa jadi alternatif tempat kumpul2 dengan view cantik dan murah. Oh! Disini jg ada Bandar Jaya seafood, if you look for one!",0
"Itu adalah sepotong besar sapi seberat 1,5 kg yang 3/4 rawan dan gemuk.",0
"Kesepakatan itu termasuk 5 rasa dan 2 minuman, dan Jeff melampaui apa yang kami harapkan.",1
"Juga ada kombo seperti burger, kentang goreng, dan bir untuk 23 orang yang merupakan kesepakatan yang layak.",1
Saya pergi dengan sakit perut dan merasa sakit sepanjang hari.,0
"Mall yang lokasinya cukup strategis di Bandung, sayangnya masih sepi dan banyak area yang kosong. Sejauh ini baru ada Superindo, KFC, Janji Jiwa, dan beberapa gerai lain. Mudah-mudahan ke depannya bisa semakin maju.",1
Ini adalah salah satu prasmanan terbaik yang pernah saya kunjungi.,1
"Hawaiian Breeze, Mango Magic, dan Pineapple Delight adalah smoothie yang sudah saya coba sejauh ini dan semuanya enak.",1
Mereka tahu bagaimana membuatnya di sini.,1
Suasananya luar biasa dengan duo pemain biola yang memainkan lagu-lagu yang kami minta.,1
"Aku tidak yakin sudah berapa lama kami berdiri di sana, tapi cukup lama bagiku untuk mulai merasa canggung.",0
"Salah satu supermarket tmpat belanja kebutuhan sehari-hari yg murah, produk lumayan komplit tapi banyak banhet kekurangan. Salah satu masalah pegawai, kasir jutek2, tidak ramah, bicara tidak jelas, senyum aja enggak, konsumen cuma dilirik aja nggak responsif sama sekali. Sayang sekali padahal hypermart cukup terkenal tapi manajemen pegawai seakan tidak punya standar atau sop",0
"Baru dari tempat ini 15 menit yang lalu. Parkir motor kosong begitu tapi pintu masuknya ditutup. Jadi harus parkir diluar yang mana itu bukan dikelola transmart, tapi dikelola warga sekitar 🤦",0
Tempat ini menerima bintang untuk APPETIZERS mereka!!!,1
Saya berjanji mereka tidak akan mengecewakan.,1
"Tempatnya luas banyak stan toko2, rencana kesini cari eiger, ternyata tokonya uda tutup padahal cari di map ada, Semoga di map segera di upadate ya. Kasihan yang jauh2 kesini cari tapi g ada. Pilihan makanannya sedikit namun lumayan lah Disini sudah tersedia toilet dan musholah yang bersih. Baru tau juga ada tempat berenang disampung suncity. Bisa sekalian berlibur bersama anak2.",1
Saya suka dekorasi dengan kertas dinding kaligrafi Cina.,1
"Pertama kali saya datang ke sini saya memiliki pengalaman yang luar biasa, saya masih memberi tahu orang-orang betapa hebatnya bebek itu.",1
Yang harus saya katakan adalah makanannya luar biasa! ! !,1
Mungkin tidak terburu-buru untuk kembali.,0
Nacho adalah HARUS DIMILIKI!,1
"Bukan taman wisata dalam artian yg sebenarnya , tempat ini merupakan spot untuk para railfans mengambil gambar kereta api .tetap perhatikan keselamatan anda  saat mengambil gambar , juga untuk yang membawa anak di bahu jalan , perhatikan keselamatan anda dan anak anda 🙏",0
"Mampir ke tempat ini saat berada di Madison untuk Ironman, staf yang sangat ramah dan baik hati.",1
Saya kaget karena tidak ada tanda yang menunjukkan hanya uang tunai.,0
"Saya suka olahraga di wisdom park ugm. Tamannya asri, cukup luas utk jogging, atau sekedar jalan kaki. Banyak pohon rindang. Terdapat danau kecil juga. Taman ini juga menyediakan banyak kursi untuk beristirahat. Setiap hari, pagi dan sore, banyak orang yang datang untuk berolahraga di taman ini. Rekomendasi bagi anak kos yang ingin olahraga di sekitar kampus ugm.",1
pelayanan di supermarket nya kurang sekali khusus nya ditempat elektronik didepan customer sibuk ngoper2 barang tidak mau melayani padahal didepan customer. nunggu kotak kipas angin sudah setengah jam tidak di antar-antar akhirnya sampe beli kipas angin tidak dengan kotak nya karna sampe di kasir pun kotak kipas nya tidak sampe2.,0
Saya akan terus datang ke sini pada malam wanita dan malam kencan ... sangat merekomendasikan tempat ini kepada siapa pun yang ada di area ini.,1
Saya tidak pernah memiliki makanan hambar yang mengejutkan saya mengingat artikel yang kami baca sangat berfokus pada bumbu dan rasa mereka.,0
Satu-satunya alasan untuk makan di sini adalah untuk mengisi sebelum pesta minuman keras hanya untuk mendapatkan beberapa karbohidrat di perut Anda.,0
Biasa aja ga ada bedanya dgn penjual souvenir yg lain,0
"Sangat nyaman, karena kami menginap di MGM!",1
Apa kesalahan.,0
Tempat yang bagus untuk minum-minum dan menonton setiap dan semua acara olahraga karena dindingnya ditutupi dengan TV.,1
Ayam bakarnya begitu empuk dan kuning dari bumbu kunyit.,1
Jadi kami pergi ke Tigerlilly dan menikmati sore yang fantastis!,1
"AKU MENCINTAI kerang mereka yang dimasak dalam pengurangan anggur ini, bebeknya empuk, dan hidangan kentang mereka lezat.",1
"Mr.CKB berkunjung ke Metro Indah Mall gaess.. ramai pengunjung namun tetap tertib prokes, banyak pilihan busana muslim di dalamnya, supermarket, kuliner.. oh iya ada toko muslim baru juga disekitar ruko nya namanya Toko KODIAN blok A.32 semua brand muslim terkenal tersedia dan lengkap, murah dan ramah pelayanannya.. dimari saja kalo belanja fashion 👍👍",1
Ikan terbaik yang pernah saya miliki dalam hidup saya!,1
Bagus,0
Kami pergi dengan perasaan kenyang dan senang dengan pengalaman prasmanan Vegas pertama kami.,1
"Menurutku membuang-buang makanan itu tercela, tapi ini bukan makanan.",0
"Tau ada playground kidszone dari tiktok akhirnya cobain datang lagi kesini setelah pandemi.  Playground ada dekat eskalator depan lotte mart. Tempatnya luas, ya ada beberapa wahana, mainan mobil2an  Htm 50k bebas 2 pendamping dan sepuasnga Ada tenpat duduk juga di beberapa sudut",1
Dari apa yang dikatakan teman makan malam saya ... semuanya sangat segar dengan tekstur dan rasa yang enak.,1
"Cukup lengkap, ada wahana bermain, ada supermarket-nya, ada bioskopnya, ada tempat makannya, parkiran cukup luas.",1
Perusahaan serakah ini TIDAK AKAN PERNAH melihat sepeser pun dari saya!,0
Ini memalukan.,0
"Salah satu mall yang ada di kota Bandung, berada di sebelah perempatan yang lumayan padat tidak membuat mall ini menjadi ramai pengunjung. Padahal sebelumnya mall ini ramai dengan tenant-tenant surga para tukang belanja, sayangnya sekarang mall ini seakan susah untuk bangkit kembali. Yuk kita ramaikan kembali mall ini.",1
Porsi yang murah hati dan rasa yang enak.,1
"kurang lengkap jika dibanding dengan mall lain,. tapi liat pasar dan space sih wajar. yang paling rame dan jadi jujukan bioskop dan ramayana banyak banget tempat kosong. bahkan lebih parah pasca pandemi. memang sepi banget sih kalo ga ada acara atau event",1
"Jika Anda mencari makanan asli Thailand, pergilah ke tempat lain.",0
Mampir selama liburan bank akhir Mei dari rekomendasi Rick Steve dan menyukainya.,1
Jangan lakukan itu!!!!,0
"Bekasi junction tempatnya strategis ada di tengah kota, Tempatnya bagus tapi agak sepi pengunjung & penjualnya ga terlalu banyak. Ada happymart buat belanja makanan & keperluan rumah tangga, Tempat mainan anak anak cukup pricey dan luas juga dan banyak macam mainannya. Yuk yuk ramein lagi di bekasi junction.",1
"Lengkap dan mudah nyari barang. Cuma agak terbatas nyari kain batik. Keramahan dan pelayanan yg perlu ditingkatkan, karena ada beberapa ketemu pelayan yg cuek dan hanya fokus merapikan pekerjaannya masing2",0
Tidak ada komplain!,1
Itu sangat kotor!,0
Kami pasti akan kembali ke sini lagi.,1
Brunch total gagal.,0
Tidak enak dan teksturnya tidak enak.,0
Hindari dengan cara apa pun!,0
Saya merasa jijik karena saya cukup yakin itu adalah rambut manusia.,0
"Untuk kafe kopi yang memproklamirkan diri, saya sangat kecewa.",0
Saya dapat meyakinkan Anda bahwa Anda tidak akan kecewa.,1
Bir hangat tidak membantu.,0
Sentuhan yang bagus.,1
"Makanan fenomenal, layanan, dan suasana.",1
Dan layanannya sangat ramah.,1
Kami menunggu selama empat puluh lima menit dengan sia-sia.,0
"Untuk meringkas... makanannya luar biasa, bukan, transenden... tapi tidak ada yang membuatku senang seperti ingatan tentang dispenser bumbu pneumatik.",1
"Tempatnya sangat luas, untuk jalan jalan bersama keluarga bisa. Ada supermarket dan tempat makan juga, menyediakan toilet. Mall ini sudah difasilitasi lift dan eskalator.  Di hari sabtu atau minggu, jika kalian berkunjung ke Click Square, ada beberapa komunitas dance yang berlatih disana..  ✨",1
"Bagus, pedas dan lembut.",1
Suasana restoran sangat indah.,1
masuk dan tempat itu berbau seperti perangkap minyak tua dan hanya 2 orang lainnya yang makan di sana.,0
"Semenjak pandemi, baru sekarang berkunjung lagi. Alhamdulillah, di usia anak genap 6 tahun, anak masih senang & enjoy ditempat ini. Selamat anak senang, kita mah ikut senang ajah...😁",1
"Setelah 20 menit menunggu, saya mendapat meja.",0
Makanannya sangat buruk.,0
Pelayan dan manajer sangat ramah.,1
Saya tidak pernah lebih terhina atau merasa tidak dihargai.,0
"Kepingan jijik beku, dengan beberapa orang terburuk di belakang daftar.",0
"Makanan enak untuk harganya, yang kualitasnya sangat tinggi dan dibuat di rumah.",1
Sangat bagus untuk edukasi anak2. bisa menambah pengetahuan anak2. sayangnya ada beberapa alat peraga yang rusak dan tidak diperbaiki.. dan beberapa area tidak dioperasikan lagi. mohon untuk segera diperbaiki. parkir motor ada dibagian samping taman pintar. ada 2 gedung. gedung oval dan planetarium.,1
"Sepiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii........iiiiii.  Udh pada tutup semua...  Cuma ada supermarket aja dan bbrp toko  Harus nya bikin event2 biar rame, seperti:  Lomba lato-lato 2 hari 3 malam.. dijamin ga sepi lg, krn berisik 😂",0
Makanan / layanan terburuk yang pernah saya alami.,0
Saya tidak perlu menjadi seorang akuntan untuk mengetahui bahwa saya kacau!,0
Semoga ini menjadi pertanda bagi mereka untuk keluar dari bisnis dan seseorang yang bisa memasak bisa masuk.,0
Ini adalah PENAWARAN yang luar biasa!,1
Saya tidak akan kembali.,0
"Saya tidak punya banyak kata untuk dikatakan tentang tempat ini, tetapi semuanya berjalan dengan baik.",1
Kami benar-benar duduk di sana selama 20 menit tanpa ada yang meminta untuk mengambil pesanan kami.,0
"Kerja Direksi dan CS juga tak bagus/buruk Brulangkali trjadi hal aneh di mall ini Pristiwa bnuh diri dengan cara mloncat dari ketinggian di Tunjungan Plaza (TP) Kota Surabaya bukan kali ini saja terjadi. Beberapa kasus serupa terjadi dalam kurun beberapa thn  Gedung di Kota Sby agaknya menjadi semacam lokasi bnuh diri di Jatim. Kasus terbaru terjadi kemarin, Senin (08/03/2021). Seorang pria berinisial ED (51) twas setelah mloncat dari lantai 2 TP.  Pria ini jtuh kemudian mnimpa seorang warga. K0rban ED mninggal di lokasi kejadian. Belakangan diketahui pria paruh baya ini merupakan warga Tulungagung, Jawa Timur.  Kasus ini sendiri sekarang sudah ditangani kpolisian. Selain kasus kemarin, sejumlah kasus bnuh diri dengan cara mlompat juga beberapa kali terjadi.Hal inimerangkumnya di bawah ini 4 kasus bnuh diri di Tunjungan Plaza Surabaya:  1. Twas Mloncat di Area Parkiran Tunjungan Plaza  Peristiwa ini terjadi pada 2017 lalu. Seorang pria yang sampai sekarang belum diungkap identitasnya itu ditemukan twas di area parkiran Tunjungan Plaza. Ia dikabarkan meloncat bnuh diri.  2. Jelang Wisuda Pemuda Loncat di Peak Residance Tunjungan Plaza  Namanya Rafif Misbahuddin. Pemuda berusia 22 tahun ini diduga bunuh diri di parkiran apartemen Peak Residence Tunjungan Plaza (TP) 5 Surabaya pada Kamis (29/11/2018) lalu. padahal lagi, pria tersebut ternyata akan menjalani wisuda.  Hal itu dikatakan oleh ayah krban bernama Sugeng. ""Iya dia mau wisuda tanggal 1 Desember nanti,"" ujarnya.  Namun saat dimintai keterangan lebih dalam, ayah korban enggan memberikan banyak komentar. Ia mengatakan jika pihak keluarga sudah rela dengan apa yang terjadi. ""Sudah ya mas, nanti dulu ini kami sedang brduka,"" ucapnya.  3. Dkter Terjun Dari Lantai 8 Tunjungan Plaza 6 Surabaya  Seorang pria bernama Michael Mulyuno ditemukan tergeletak dalam posisi tngkurap saat petugas melakukan pmbasahan di gedung yang trbakar di Tunjungan Plaza Surabaya, Rabu (11/4/2018).  K0rban mengenakan baju bermotif batik berwarna putih biru dengan bawahan celana berwarna krem. Belakangan diketahui ternyata k0rban adalah seorang dkter Univ un4ir  4 .Terakhir ada Aulia yang jd krban tror pinjaman online mngakhiri hidup dgn l0ncat . sungguh mnyedihkan",0
"Saya telah mengunjungi sangat sedikit tempat makan yang dalam keadaan apa pun saya tidak akan pernah kembali lagi, dan ini menempati urutan teratas.",0
"Jika Anda ingin makanan otentik atau etis yang sehat, cobalah tempat ini.",1
"Ruang makannya kecil, tetapi didekorasi dengan elegan dan nyaman.",1
Pacar saya dan saya duduk di bar dan memiliki pengalaman yang sangat menyenangkan.,1
Saya memesan sup Albondigas - yang hangat - dan rasanya seperti sup tomat dengan bakso beku.,0
Thailand terburuk yang pernah ada.,0
Dia juga membutuhkan waktu lama untuk membawakan kami cek ketika kami memintanya.,0
"sepertinya tempat cepat yang bagus untuk mencicipi beberapa makanan pub yang sudah dikenal, tetapi bantulah diri Anda sendiri dan cari di tempat lain.",0
"Secara keseluruhan, saya sangat menyukai tempat ini.",1
Datang ke sini seperti mengalami hubungan yang tidak menyenangkan di mana kedua belah pihak tidak sabar menunggu orang lain meminta putus.,0
Saya tidak merekomendasikan kecuali mobil Anda mogok di depannya dan Anda kelaparan.,0
"Taman baru, bersih, pagi hari teduh tidak terlalu panas karena terlindungi tembok besar di timur 👌👍 cocok untuk beristirahat dan bersantai sejenak sebelum melanjutkan perjalanan. Ada layar besar menampilkan info-info penting untuk disimak, sayangnya banyak kabel yang bergelantingan mengurangi estetika saat ambil footage",0
Setidaknya pikirkan untuk mengisi ulang air saya sebelum saya berjuang untuk melambai Anda selama 10 menit.,0
Tidak akan pernah lagi saya makan di tempat ini!,0
"Sarana prasarana pusat perbelanjaan yg sm sekali tdk lengkap hingga hari ini,yg katanya akan adanya pembaharuan n perbaikan serta kejutan secara besar2an telah direncanakan dr tahun2 lalu yg hingga hari ini tdk ada yg terealisasi sedikit pun sm sekali..sepi akan pengunjung krn bosan tdk ada yg istimewa dan baru.ayo donk focalpoint,mao sampai kpn begini melulu,bangkit segeralah!!!",0
"Saya terus melihat waktu dan segera menjadi 35 menit, namun masih belum ada makanan.",0
Sangat dianjurkan.,1
Anda tidak bisa salah dengan makanan apa pun di sini.,1
"mall tidak besar. tidak banyak yg bisa di explore dari mall ini krn sepi tenant maupun pengunjung. didalam ada superindo, cinepolis, breadtalk, jco, foresthree, janjijiwa. area parkir mobil & motor mencukupi. mungkin gedung butuh peremajaan yg terlihat agak kusam",0
"Kentang goreng tidak panas, begitu pula burger saya.",0
Taco kambing tidak berhemat pada daging dan wow FLAVOR apa!,1
"sekarang kualitas SDM nya rendah, parah banget sumpah. mungkin ngga semua pegawai nya yg seperti itu, tapi kunjungan 2kali terakhir ketemu karyawan yg ngga punya attitude, pramuniaga supermarket nya bagian buah 2kali dengan orang yg berbeda, kasir supermarket, security yg kaki nya nempel di bumi (angkuh).",0
Makanannya sangat enak untuk makanan khas bar Anda.,1
Dan itu cara yang mahal.,0
"Makanan enak, pelayanan bagus, harga bagus.",1
Tater tots terbaik di barat daya.,1
"Konon, mulut dan perut kami masih cukup senang.",1
"Pizza terasa tua, super kenyal bukan cara yang baik.",0
Tidak akan pernah kembali.,0
Saya memiliki suasana yang lebih baik.,0
"Saya juga harus mencicipi pancake labu multi-butir ibuku dengan mentega pecan dan rasanya luar biasa, halus, dan lezat!",1
Jangan buang waktu Anda di sini.,0
"Bangunannya sendiri terlihat cukup rapi, kamar mandinya cukup trippy, tapi saya tidak akan makan di sini lagi.",0
Margarita beku mereka terlalu manis untuk seleraku.,0
Tempat itu cukup bersih tapi makanannya tidak sepadan.,0
"Kurasa seharusnya aku tahu kalau tempat ini akan payah, karena berada di dalam Excalibur, tapi aku tidak menggunakan akal sehatku.",0
Seorang wanita di meja sebelah kami menemukan ulat hijau hidup di saladnya.,0
Pertama-tama saya ingin mengatakan bahwa server kami hebat dan kami memiliki layanan yang sempurna.,1
Kekecewaan sebenarnya adalah pelayan kami.,0
"Tidak ada peringatan alergi pada menu, dan pelayan sama sekali tidak tahu makanan mana yang mengandung atau tidak mengandung kacang.",0
Kami sangat senang kami menemukan tempat ini.,1
"Meskipun saya sangat menyukai tampilan dan suara tempat ini, pengalaman sebenarnya agak mengecewakan.",0
"Layanan ini agak lambat, mengingat dilayani oleh 3 orang server sehingga makanan datang dengan lambat.",0
"Keran wudhu, tanpa sentuh. Tapi gimana caranya kaki naik setinggi itu. Huhuhuhu.. untuk musholanya sih nyaman dan bersih. Untuk penanda nomer diparkiran belum ada mungkin karena masih baru ya. Nyaman sih mallnya luas, parkiran luas.",0
Saya meminta beberapa kali untuk daftar anggur dan setelah beberapa waktu diabaikan saya pergi ke nyonya rumah dan mendapatkannya sendiri.,0
Saya tidak makan di sini!,0
Sashimi saya berkualitas buruk karena lembek dan hambar.,0
"Kami juga memesan salad bayam dan alpukat, bahan-bahannya sedih dan sausnya benar-benar tidak memiliki rasa.",0
"pas mampir ternyata belum buka, taman edukasi yang bagus manfaatnya buat belajar anak-anak, tempat nyaman dan teduh juga tersedia fasilitas umum serta lokasi yang mudah dijangkau yaitu bersebelahan dengan terminal giwangan",1
"Cobalah, Anda akan senang melakukannya.",1
Saya pikir tidak lagi,0
Tempat ini layak mendapat satu bintang dan 90% berkaitan dengan makanan.,0
Kami tidak percaya betapa kotornya tiram itu!,0
"Saya mungkin tidak akan kembali, jujur.",0
Kami memiliki grup 70+ ketika kami mengklaim kami hanya akan memiliki 40 dan mereka menangani kami dengan indah.,1
"Itu sangat ""remah"" dan cukup hambar.",0
"Mall Of Serang merupakan bagian dari Lippo Group yang terletak di Serang, Banten. Mall yang hanya memiliki 2 lantai ini sangat padat pengunjung, hanya memiliki parkiran diluar dan tidak begitu luas. Untuk membayar parkir pun hanya menerima pembayaran secara cash, belom bisa menerima pembayaran non tunai sehingga prosesnya lama dan mengantri, dan juga terdapat kang parkir illegal di area Mall.",0
Sebagai pecinta sushi hindari tempat ini dengan segala cara.,0
Itu bukan pengalaman yang menyenangkan.,1
Teman saya tidak menyukai Bloody Mary-nya.,0
"Kami duduk cukup cepat, tetapi, akhirnya menunggu 40 menit hanya untuk memesan, 30 menit lagi sebelum makanan tiba.",0
tidak suka sama sekali.,0
"Tempat yang bagus untuk makan, mengingatkan saya pada ibu kecil dan toko pop di San Francisco Bay Area.",1
Yang terburuk adalah salmon sashimi.,0
Layanan yang fantastis di sini.,1
Para koki ramah dan melakukan pekerjaan dengan baik.,1
-Pesanan saya tidak benar.,0
Tempat ini memiliki banyak janji tetapi gagal memberikannya.,0
Saya tidak akan pernah kembali ke tempat ini dan tidak akan pernah merekomendasikan tempat ini kepada siapa pun!,0
Kue pan yang semua orang mengoceh tentang rasanya seperti bencana manis yang disesuaikan dengan selera anak berusia enam tahun.,0
"Tak perlu dikatakan, kami tidak akan pernah kembali ke sini lagi.",0
Hanya tidak tahu mengapa mereka sangat lambat.,0
Kami meminta tagihan untuk pergi tanpa makan dan mereka juga tidak membawanya.,0
"Tempat wisata edukasi teknologi dan sains yang sangat berguna dan bermanfaat  bagi semua kalangan, begitu masuk ke dalam di samping kiri kanan jalan ada akuarium raksasa ada banyak ikan nya. Selanjutnya ada pengetahuan tentang BMKG, gunung api, cara robot bekerja, cara mendapatkan air minum bersih, sejarah menara Eiffel, riwayat para penemu listrik, dll. Edukasi tentang cara Pemilu, ada juga cara membatik dan motif kuno Batik ,dll  untuk foto kekinian juga ada namanya ruang 360 derajad dan dunia  terbalik. Di halaman luar taman pintar juga ada arena bermain untuk anak. Jadi kl yg lg wisata di Jogja jangan lupa mampir ke sini ya, lokasinya di tengah kota mudah terjangkau .",1
Menu memiliki begitu banyak barang bagus di dalamnya sehingga saya tidak bisa memutuskan!,1
"Tempatnya bagus aesthetic. Bagus banget buat foto foto. Bentuk bangunannya juga unik pemburu fotografi pasti bakalan suka sih.  Spot masjid bawah tanah dan sumur gumulingnya masih ditutup.  Biaya masuk 5.000 untuk WNI dan 15.000 untuk turis asing. Tergolong murahkan. Oiya buat foto prewedding biayanya 250.000 - 500.000.  Buat yang pertama kali kesana aku saranin pakai jasa guide lokal. Soalnya lokasi bangunan satu dg yg lain terpisah. Apalagi lokasinya di tengah tengah perkampungan bakalan bingung deh. Untuk biaya guidenya seikhlasnya.  Di lokasi bangunan yg atapnya rubuh ada bapak-bapak jasa fotografer. Temen temen kalau pengen di fotoin bisa pakai jasa dari bapaknya. Untuk biaya jasa seikhlasnya. Bapaknya baik banget, hasil fotonya juga baguss. Sehat selalu ya pak  Buat yg dari luar kota, bisa naik kereta turun di stasiun tugu Yogyakarta. Perjalanan dari stasiun tugu ke taman sari ±10 menit.",1
Chow mein mereka sangat enak!,1
Nah ini salah satu tempat favorit anak muda... setiap malam tempat ini selalu padat Banyak jajanan murah meriah sampe yg mahal ada disini Cocok bgt jalan2 sama pasangan dan para sahabat2 kalean😋😋😋,1
Abis ke pasar besar Kota Malang. Di jamin harganya murah murah sekali guys dan banyak banget jajanan. Oiya jangan lupa tetep dijaga barang barangnya karna masih banyak copet.,0
"faktanya, ada satu lokasi di Kota Pahlawan yang ternyata memiliki catatan sebagai tempat bunuh diri paling sering, yaitu Tunjungan Plaza Surabaya (TP).  Di balik megahnya mall yang menjadi salah satu ikon Kota Surabaya itu, ternyata TP menyimpan banyak cerita kasus bunuh diri. Dalam kurun waktu enam tahun terkahir ini misalnya (2017-2022), tercatat sudah lima orang bunuh diri di sana.  Pada tahun 2017, seorang pria yang tidak diketahui identitasnya nekat loncat dari lantai 5 sekitar pukul 21.00 WIB. Ia ditemukan dengan kondisi mengenaskan, kepala pria ini luka parah, kaki kanan, pinggul hingga tangan patah.  Setahun kemudian, tepatnya 11 April 2018, Michael Mulyuno seorang dokter lulusan dari salah satu kampus negeri di Surabaya ditemukan tergeletak tengkurap setelah terjun bebas dari lantai 8 TP6 Surabaya. Korban mengenakan baju bermotif batik berwarna putih biru dengan bawahan celana berwarna krem.  Tujuh bulan kemudian, 29 November 2018, Rafif Misbahuddin (22) memilih mengakhiri hidupnya dengan loncat dari parkiran apartemen Peak Residence Tunjungan Plaza (TP) 5 Surabaya, sebelum wisuda.  Lalu, 8 Maret 2021, ED pria paruh baya warga Tulungagung meloncat dari lantai 2 dan meninggal. Kasus terakhir adalah seorang perempuan 24 tahun berinisial ADR. Warga Keputran itu nekat melompat dari lantai 3 parkiran Tunjungan Plaza Mall, Jumat (14/10/2022) sekitar pukul 22.15 WIB.  dan kekurangan CS tak begitu ramah",0
Burger keju ganda yang luar biasa!,1
Tempat ini adalah kejutan yang menyenangkan!,1
"Penghinaan, deuchebaggery yang mendalam, dan harus pergi keluar untuk istirahat sambil merokok hanya untuk memperkuatnya.",0
